Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Region value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000024,Merton,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,50.3728,45.21964,55.55556,42.37726,58.13953,,387,,,Better,Better,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000025,Newham,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,61.24938,56.30252,66.38655,53.22129,68.90784,,357,,,Similar,Worse,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000026,Redbridge,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,57.4482,52.67176,62.34097,50.12697,65.13995,,393,,,Better,Similar,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000027,Richmond upon Thames,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,44.32103,39.67136,49.06103,36.85446,52.34765,,426,,,Better,Better,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000028,Southwark,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,47.92158,43.10777,52.88221,40.35063,55.38847,,399,,,Better,Better,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000029,Sutton,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,62.78525,57.98122,67.37089,55.39906,69.71831,,426,,,Similar,Worse,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000030,Tower Hamlets,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,53.47071,48.51752,58.49057,45.28302,61.45553,,371,,,Better,Similar,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000031,Waltham Forest,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,54.68428,49.86504,59.6401,47.0437,62.46787,,389,,,Better,Similar,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000032,Wandsworth,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,49.66695,44.94382,54.38202,42.24719,57.30337,,445,,,Better,Better,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000033,Westminster,Districts & UAs (2020/21),Persons,18+ yrs,,,2020/21,44.61158,39.70944,49.6368,37.046,52.54262,,413,,,Better,Better,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Male,18+ yrs,,,2021/22,69.07716,68.73839,69.41652,68.54969,69.6288,,67834,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Female,18+ yrs,,,2021/22,58.42092,58.08379,58.76724,57.88887,58.95837,,79010,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,85+ yrs,,,2021/22,65.25532,63.5218,66.96185,62.39782,67.98369,,2936,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,25-34 yrs,,,2021/22,56.17067,55.4411,56.89315,55.03562,57.34796,,18250,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,35-44 yrs,,,2021/22,64.29739,63.68543,64.92551,63.32411,65.26009,,22418,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,45-54 yrs,,,2021/22,69.57376,68.99443,70.15132,68.64231,70.44474,,23857,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,55-64 yrs,,,2021/22,72.75471,72.23921,73.26198,71.95379,73.544,,29430,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,65-74 yrs,,,2021/22,70.80394,70.28732,71.3262,69.98217,71.6108,,29166,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,75-84 yrs,,,2021/22,71.3543,70.61043,72.07923,70.2129,72.52393,,14842,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,,,2021/22,63.80687,63.55656,64.05846,63.40538,64.21646,,146844,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2021/22,66.78117,66.38689,67.18108,66.16915,67.41951,,53265,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2021/22,65.77541,64.17346,67.37485,63.30032,68.24799,,3436,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Working,2021/22,65.27435,64.94321,65.60349,64.7702,65.79616,,81485,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2021/22,72.22475,71.71401,72.73949,71.38041,73.04141,,28477,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2021/22,61.70171,61.41387,61.98079,61.26377,62.1521,,113248,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2021/22,65.19889,64.93313,65.46726,64.77785,65.63473,,123005,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2021/22,59.09409,58.06036,60.14272,57.51053,60.72767,,8548,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2021/22,57.58526,56.40175,58.76942,55.64772,59.38772,,6631,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2021/22,70.79426,68.74693,72.77641,67.61671,73.90663,,2035,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2021/22,33.07993,30.24086,35.77163,28.81356,37.37743,,1121,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2021/22,60.07473,57.86722,62.25823,56.56038,63.46053,,1913,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2021/22,59.39645,56.67486,62.16216,55.03677,63.63636,,1221,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2021/22,70.97615,70.1021,71.8455,69.59159,72.45233,,10382,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2021/22,67.69828,66.57526,68.81475,65.92016,69.46988,,6564,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2021/22,68.09279,66.32184,69.88506,65.28736,70.68973,,2610,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2021/22,68.28781,67.69949,68.88795,67.32597,69.19355,,23560,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2021/22,67.29044,66.68003,67.90932,66.37715,68.2879,,22452,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2021/22,60.0978,59.75605,60.44139,59.5784,60.64065,,78797,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Most deprived decile,2021/22,70.70503,69.77346,71.6397,69.2988,72.14673,,9270,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Second most deprived decile,2021/22,68.16797,67.25646,69.08483,66.7748,69.57634,,10173,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Third more deprived decile,2021/22,65.38505,64.5419,66.23343,64.11693,66.70066,,11766,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fourth more deprived decile,2021/22,64.69031,63.87744,65.49554,63.46537,66.02742,,13349,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fifth more deprived decile,2021/22,63.95178,63.17855,64.72204,62.80574,65.10793,,15290,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fifth less deprived decile,2021/22,62.62044,61.87188,63.38245,61.47728,63.78322,,16219,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fourth less deprived decile,2021/22,63.20885,62.49555,63.9248,62.05669,64.40518,,16862,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Third less deprived decile,2021/22,62.82374,62.08069,63.54467,61.68876,63.91355,,17350,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Second least deprived decile,2021/22,61.7725,61.07297,62.49031,60.61898,62.87233,,18062,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Least deprived decile,2021/22,59.1065,58.40134,59.82273,57.98519,60.20105,,18503,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2021/22,55.19497,54.83811,55.55497,54.6331,55.75336,,75608,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Intermediate occupations,2021/22,55.847,55.01409,56.68298,54.54678,57.19478,,13482,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Self-employed and small employers,2021/22,58.08217,57.05583,59.12716,56.51306,59.69208,,9028,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2021/22,63.22691,62.26152,64.21222,61.72561,64.73742,,9330,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Semi-routine and routine occupations,2021/22,60.47298,59.62875,61.34281,59.14688,61.81675,,12660,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Long term unemployed or never worked,2021/22,56.73918,54.79719,58.61934,53.66611,59.67243,,2564,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Students,2021/22,50.65863,48.8225,52.47803,47.69768,53.53251,,2845,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Other/unclassified,2021/22,56.25937,54.66329,57.84728,53.84601,58.77715,,3549,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2021/22,67.38792,66.60354,68.17906,66.17178,68.626,,13202,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2021/22,69.39516,68.45785,70.30467,67.98829,70.83683,,9584,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2021/22,63.44279,62.47196,64.37895,61.99264,65.01122,,9806,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2021/22,63.58308,62.55274,64.60384,61.89638,65.18989,,8532,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2021/22,63.00911,62.12589,63.89181,61.6668,64.37716,,11327,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2021/22,62.80768,62.07005,63.55492,61.63146,63.98096,,15961,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2021/22,65.98762,65.35845,66.60804,64.99745,66.95053,,21607,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2021/22,63.38571,62.71044,64.07302,62.35269,64.38868,,19008,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2021/22,62.09204,61.49535,62.69023,61.18008,62.97827,,25693,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2021/22,60.37201,59.49357,61.24216,58.9327,61.7453,,12124,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2021/22,67.61226,66.97096,68.27507,66.60481,68.60612,,19937,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2021/22,65.82451,65.1579,66.51059,64.75209,66.88518,,19221,,Cannot be calculated,Worse,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2021/22,62.46566,61.68832,63.23298,61.26309,63.67147,,15280,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2021/22,64.50881,63.70131,65.31057,63.25011,65.69409,,13298,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2021/22,64.54056,63.74897,65.35616,63.26332,65.82705,,13379,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2021/22,63.78684,62.9583,64.61132,62.56604,65.07925,,13250,,Cannot be calculated,Similar,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2021/22,61.91888,61.10487,62.72925,60.59585,63.16342,,13359,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2021/22,62.90745,62.07421,63.73936,61.60279,64.18036,,13152,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second least deprived decile (IMD2019),2021/22,62.36379,61.52904,63.18206,61.0622,63.56471,,13067,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"District & UA deprivation deciles in England (IMD2019, 4/21 geography)",Least deprived decile (IMD2019),2021/22,59.32876,58.46814,60.19688,57.9955,60.63874,,12901,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18-24 yrs,,,2021/22,36.93175,35.67704,38.14971,35.03783,38.87302,,5945,,Cannot be calculated,Not compared,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E92000001,England,E12000007,London region,Region,Persons,18+ yrs,,,2021/22,55.93745,55.08125,56.79963,54.63026,57.34391,,12861,,Cannot be calculated,Better,Not compared,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000001,City of London,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,58.23909,50.84746,65.53672,46.89266,69.49153,,177,,Cannot be calculated,Similar,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000002,Barking and Dagenham,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,70.46302,65.95745,75,63.03191,77.12766,,376,,Cannot be calculated,Worse,Worse,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000003,Barnet,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,57.52195,52.6699,62.37864,50,64.80583,,412,,Cannot be calculated,Better,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000004,Bexley,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,61.95412,56.99482,66.83938,54.66321,69.68912,,386,,Cannot be calculated,Similar,Worse,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000005,Brent,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,58.83456,53.92954,63.68564,51.21951,66.39593,,369,,Cannot be calculated,Better,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000006,Bromley,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,60.8074,56.14035,65.41353,53.13283,67.92005,,399,,Cannot be calculated,Similar,Worse,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000007,Camden,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,50.09469,45.3012,54.93976,42.6506,57.59036,,415,,Cannot be calculated,Better,Better,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000008,Croydon,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,62.62389,57.84314,67.15686,55.14706,69.60784,,408,,Cannot be calculated,Similar,Worse,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000009,Ealing,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,57.60212,52.54692,62.46649,49.59759,65.41582,,373,,Cannot be calculated,Better,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000010,Enfield,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,59.70247,54.71698,64.69003,52.02156,67.11617,,371,,Cannot be calculated,Similar,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000011,Greenwich,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,60.43891,55.46875,65.10417,52.60417,68.22917,,384,,Cannot be calculated,Similar,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000012,Hackney,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,46.87825,41.90981,51.98939,39.52255,54.90716,,377,,Cannot be calculated,Better,Better,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000013,Hammersmith and Fulham,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,49.69858,45.04717,54.48113,41.9809,57.54717,,424,,Cannot be calculated,Better,Better,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000014,Haringey,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,49.03743,43.92765,54.00517,41.60181,56.84755,,387,,Cannot be calculated,Better,Better,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000015,Harrow,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,55.19431,50.35629,59.85748,47.98076,62.47031,,421,,Cannot be calculated,Better,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000016,Havering,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,60.90811,56.05701,65.55819,53.68147,67.93349,,421,,Cannot be calculated,Similar,Worse,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000017,Hillingdon,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,62.3261,57.40741,67.19577,55.02619,69.84153,,378,,Cannot be calculated,Similar,Worse,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000018,Hounslow,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,61.65115,56.84211,66.57895,53.68421,69.21053,,380,,Cannot be calculated,Similar,Worse,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000019,Islington,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,51.00952,46.26866,55.72139,43.28358,58.70647,,402,,Cannot be calculated,Better,Better,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000020,Kensington and Chelsea,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,45.49546,40.67797,50.3632,38.49855,53.02688,,413,,Cannot be calculated,Better,Better,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000021,Kingston upon Thames,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,57.16486,52.28916,61.68675,49.87952,64.33735,,415,,Cannot be calculated,Better,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000022,Lambeth,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,50.06451,45.22613,55.02513,42.71332,58.0402,,398,,Cannot be calculated,Better,Better,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000023,Lewisham,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,57.75553,52.91139,62.53165,50.12658,65.06329,,395,,Cannot be calculated,Better,Similar,20210000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000024,Merton,Districts & UAs (2020/21),Persons,18+ yrs,,,2021/22,55.07451,50.12285,59.95086,47.66585,62.65356,,407,,Cannot be calculated,Better,Similar,20210000,,,1y
